scorer,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh
bodyparts,eye,eye,eye,sacrum,sacrum,sacrum,hip,hip,hip,knee,knee,knee,ankle,ankle,ankle,foot,foot,foot
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,,,,,,,,,,,,,,,,11.876921899839688,3.8066570540273967,16.86133299019477
1,,,,,,,,,,,,,,,,13.300453079243765,4.27581637065953,18.88025730568507
2,,,,,,,,,,,,,,,,13.299156771417703,4.274632582031716,18.88470284319263
3,,,,,,,,,,,,,,,,13.299957737273388,4.277834834093659,18.88764882995079
4,,,,,,,,,,,,,,,,13.301383514202374,4.277876485467393,18.886993220800093
5,,,,,,,,,,,,,,,,11.881320936831376,3.806917053716015,16.87461138778333
6,,,,,,,,,,,,,,,,13.300286292306131,4.281065723210015,18.882312959679638
7,,,,,,,,,,,,,,,,13.300142640111195,4.28256076497748,18.885672234894944
8,,,,,,,,,,,,,,,,13.299059824938006,4.280874669115699,18.882422831139678
9,,,,,,,,,,,,,,,,13.298267868469132,4.2819664086529,18.88561930206715
10,,,,,,,,,,,,,,,,13.294738293639412,4.282611401161877,18.88603122081876
11,,,,,,,,,,,,,,,,13.294306153551922,4.2794551302994766,18.8788205911529
12,,,,,,,,,,,,,,,,13.298205716919231,4.279085191882748,18.873098987099098
13,,,,,,,,,,,,,,,,11.88188843956837,3.810161263140885,16.866649413492134
14,,,,,,,,,,,,,,,,11.87995915569869,3.8089637606647218,16.86660510395182
15,,,,,,,,,,,,,,,,11.88241910044068,3.806911677142434,16.873435426207692
16,,,,,,,,,,,,,,,,11.881265630283618,3.808108400400653,16.872222993203586
17,,,,,,,,,,,,,,,,11.883066867863482,3.808355506118017,16.871749119233318
18,,,,,,,,,,,,,,,,11.88376043380696,3.8072308900028373,16.871203912863127
19,,,,,,,,,,,,,,,,11.885309310730811,3.8071286015874803,16.876294655762184
20,,,,,,,,,,,,,,,,11.885933860084979,3.8061388418540467,16.873831143141903
21,,,,,,,,,,,,,,,,13.304947445470273,4.280190107348306,18.87943150293729
22,,,,,,,,,,,,,,,,11.88589400210248,3.80810436520065,16.86980176332833
23,,,,,,,,,,,,,,,,13.300533422705847,4.280399491919495,18.87855490403322
24,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,13.29538812307304,4.283073899147552,18.872681633269433
27,,,,,,,,,,,,,,,,13.290281581323356,4.280768704516151,18.864725786172198
28,,,,,,,,,,,,,,,,13.290171461779488,4.282960675925646,18.871030338374386
29,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,13.286985430104947,4.285275080022928,18.864839434824503
32,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,13.29077174725801,4.286665786742167,18.866974186257767
34,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,14.183619458491526,3.2503494170955696,17.053790105814954
38,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,
