scorer,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh,josh
bodyparts,eye,eye,eye,sacrum,sacrum,sacrum,hip,hip,hip,knee,knee,knee,ankle,ankle,ankle,foot,foot,foot
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,13.3893046384896,3.6376823437352948,16.0547483325421
12,,,,,,,,,,,,,,,,16.991329779636065,3.954241585609413,20.393090483039355
13,,,,,,,,,,,,,,,,13.38887374199605,3.648417799779808,16.052254595170673
14,,,,,,,,,,,,,,,,16.98998884884971,3.9608474642950773,20.399433225819397
15,,,,,,,,,,,,,,,,16.98931364179516,3.9621708195649328,20.386954660044932
16,,,,,,,,,,,,,,,,16.993736410138926,3.9564357557906935,20.38890021017812
17,,,,,,,,,,,,,,,,16.99167611863385,3.968853285606126,20.38613392062946
18,,,,,,,,,,,,,,,,16.985071674519453,3.9691842094125347,20.374578188804406
19,,,,,,,,,,,,,,,,16.124414217803558,5.233164428158499,23.554556415251962
20,,,,,,,,,,,,,,,,16.981619261313934,3.9743044290512177,20.38388824264964
21,,,,,,,,,,,,,,,,16.122009434914403,5.2304577338217735,23.56309173234159
22,,,,,,,,,,,,,,,,16.98368229076164,3.976583865095803,20.382587914043032
23,,,,,,,,,,,,,,,,16.118902291656113,5.229737783500319,23.555987056819895
24,,,,,,,,,,,,,,,,17.455213506301803,3.6798117564708965,18.709068279225175
25,,,,,,,,,,,,,,,,16.99084845297523,3.964029758285699,20.3920415203516
26,,,,,,,,,,,,,,,,16.992364212141382,3.968441709001117,20.390128524564087
27,,,,,,,,,,,,,,,,16.995125877786457,3.9721385695036533,20.398855681337405
28,,,,,,,,,,,,,,,,16.995398782347436,3.9673121092397974,20.400032113168805
29,,,,,,,,,,,,,,,,17.459320731268278,3.6818857180553484,18.700853249680442
30,,,,,,,,,,,,,,,,16.993959712173613,3.964301100238985,20.406870295531498
31,,,,,,,,,,,,,,,,16.988152462930397,3.970393056497814,20.39124690277348
32,,,,,,,,,,,,,,,,16.984540484069246,3.9679333902428087,20.383010714450403
33,,,,,,,,,,,,,,,,16.98672509062073,3.9736428377918704,20.382799260471142
34,,,,,,,,,,,,,,,,16.986425704391042,3.969922342375423,20.37132343705583
35,,,,,,,,,,,,,,,,16.98323645266677,3.972839228394258,20.380445104970214
36,,,,,,,,,,,,,,,,16.990197925377036,3.9682249624478465,20.389767429568025
37,,,,,,,,,,,,,,,,16.986687134383157,3.967673642967124,20.38323615348814
38,,,,,,,,,,,,,,,,16.128551723138575,5.235133327723769,23.560923210338633
39,,,,,,,,,,,,,,,,16.986101411046977,3.9620111530326825,20.37528209366123
40,,,,,,,,,,,,,,,,16.990442168149357,3.957926133281769,20.385590318247786
